,Date, Open, High, Low, Close,Date_PE,PE_CAPE,TR CAPE,Yield
9541,02/28/83,148.06,149.32,148.51,148.06,1983.02,8.91,11.36,9.10%
9542,02/25/83,149.74,151.81,148.67,149.74,1983.02,8.91,11.36,9.10%
9543,02/24/83,149.6,150.43,146.95,149.6,1983.02,8.91,11.36,9.10%
9544,02/23/83,146.79,147.47,144.53,146.79,1983.02,8.91,11.36,9.10%
9545,02/22/83,145.48,147.17,145.66,145.48,1983.02,8.91,11.36,9.10%
9546,02/18/83,148.0,148.21,147.32,148.0,1983.02,8.91,11.36,9.10%
9547,02/17/83,147.44,148.54,145.65,147.44,1983.02,8.91,11.36,9.10%
9548,02/16/83,147.43,148.58,148.13,147.43,1983.02,8.91,11.36,9.10%
9549,02/15/83,148.3,150.34,147.31,148.3,1983.02,8.91,11.36,9.10%
9550,02/14/83,148.92,149.86,146.74,148.92,1983.02,8.91,11.36,9.10%
9551,02/11/83,147.63,149.59,146.36,147.63,1983.02,8.91,11.36,9.10%
9552,02/10/83,147.5,148.53,144.81,147.5,1983.02,8.91,11.36,9.10%
9553,02/09/83,145.0,146.7,143.43,145.0,1983.02,8.91,11.36,9.10%
9554,02/08/83,145.7,147.89,144.74,145.7,1983.02,8.91,11.36,9.10%
9555,02/07/83,146.93,148.34,145.13,146.93,1983.02,8.91,11.36,9.10%
9556,02/04/83,146.14,145.7,144.18,146.14,1983.02,8.91,11.36,9.10%
9557,02/03/83,144.26,145.44,142.5,144.26,1983.02,8.91,11.36,9.10%
9558,02/02/83,143.23,143.37,141.95,143.23,1983.02,8.91,11.36,9.10%
9559,02/01/83,142.96,146.04,142.57,142.96,1983.02,8.91,11.36,9.10%
9560,01/31/83,145.3,146.06,142.98,145.3,1983.01,8.76,11.16,9.63%
9561,01/28/83,144.51,146.58,143.16,144.51,1983.01,8.76,11.16,9.63%
9562,01/27/83,144.27,144.98,141.16,144.27,1983.01,8.76,11.16,9.63%
9563,01/26/83,141.54,143.17,140.1,141.54,1983.01,8.76,11.16,9.63%
9564,01/25/83,141.75,142.69,139.14,141.75,1983.01,8.76,11.16,9.63%
9565,01/24/83,139.97,146.17,142.47,139.97,1983.01,8.76,11.16,9.63%
9566,01/21/83,143.85,146.17,142.47,143.85,1983.01,8.76,11.16,9.63%
9567,01/20/83,146.29,147.77,144.52,146.29,1983.01,8.76,11.16,9.63%
9568,01/19/83,145.27,147.4,143.51,145.27,1983.01,8.76,11.16,9.63%
9569,01/18/83,146.4,147.71,144.44,146.4,1983.01,8.76,11.16,9.63%
9570,01/17/83,146.71,147.76,147.16,146.71,1983.01,8.76,11.16,9.63%
9571,01/14/83,146.65,148.03,144.94,146.65,1983.01,8.76,11.16,9.63%
9572,01/13/83,145.72,147.77,144.63,145.72,1983.01,8.76,11.16,9.63%
9573,01/12/83,146.69,149.08,145.07,146.69,1983.01,8.76,11.16,9.63%
9574,01/11/83,145.78,147.68,144.45,145.78,1983.01,8.76,11.16,9.63%
9575,01/10/83,146.78,146.77,144.7,146.78,1983.01,8.76,11.16,9.63%
9576,01/07/83,145.18,147.62,143.75,145.18,1983.01,8.76,11.16,9.63%
9577,01/06/83,145.27,146.69,141.6,145.27,1983.01,8.76,11.16,9.63%
9578,01/05/83,141.96,142.59,141.49,141.96,1983.01,8.76,11.16,9.63%
9579,01/04/83,141.35,141.93,137.3,141.35,1983.01,8.76,11.16,9.63%
9580,01/03/83,138.34,142.13,137.72,138.34,1983.01,8.76,11.16,9.63%
9581,12/31/82,140.64,141.63,139.45,140.64,1982.12,8.47,10.78,9.94%
9582,12/30/82,140.33,142.46,139.57,140.33,1982.12,8.47,10.78,9.94%
9583,12/29/82,141.24,142.49,139.71,141.24,1982.12,8.47,10.78,9.94%
9584,12/28/82,140.77,142.33,141.23,140.77,1982.12,8.47,10.78,9.94%
9585,12/27/82,142.18,143.02,139.15,142.18,1982.12,8.47,10.78,9.94%
9586,12/23/82,139.72,140.98,139.72,139.72,1982.12,8.47,10.78,9.94%
9587,12/22/82,138.83,140.86,137.3,138.83,1982.12,8.47,10.78,9.94%
9588,12/21/82,138.61,139.41,135.09,138.61,1982.12,8.47,10.78,9.94%
9589,12/20/82,136.26,138.82,135.4,136.26,1982.12,8.47,10.78,9.94%
9590,12/17/82,137.49,138.57,134.84,137.49,1982.12,8.47,10.78,9.94%
9591,12/16/82,135.3,137.01,133.76,135.3,1982.12,8.47,10.78,9.94%
9592,12/15/82,135.24,137.89,134.16,135.24,1982.12,8.47,10.78,9.94%
9593,12/14/82,137.39,143.0,136.79,137.39,1982.12,8.47,10.78,9.94%
9594,12/13/82,139.95,141.19,138.45,139.95,1982.12,8.47,10.78,9.94%
9595,12/10/82,139.57,142.09,138.17,139.57,1982.12,8.47,10.78,9.94%
9596,12/09/82,140.0,142.67,138.27,140.0,1982.12,8.47,10.78,9.94%
9597,12/08/82,141.81,144.65,140.82,141.81,1982.12,8.47,10.78,9.94%
9598,12/07/82,142.72,144.63,140.74,142.72,1982.12,8.47,10.78,9.94%
9599,12/06/82,141.77,141.77,138.07,141.77,1982.12,8.47,10.78,9.94%
9600,12/03/82,138.69,140.57,137.74,138.69,1982.12,8.47,10.78,9.94%
9601,12/02/82,138.82,140.56,137.64,138.82,1982.12,8.47,10.78,9.94%
9602,12/01/82,138.72,141.24,137.31,138.72,1982.12,8.47,10.78,9.94%
9603,11/30/82,138.54,138.98,133.45,138.54,1982.11,8.35,10.62,10.17%
9604,11/29/82,134.2,135.99,133.04,134.2,1982.11,8.35,10.62,10.17%
9605,11/26/82,134.88,135.63,133.52,134.88,1982.11,8.35,10.62,10.17%
9606,11/24/82,133.88,134.87,132.15,133.88,1982.11,8.35,10.62,10.17%
9607,11/23/82,132.93,135.12,132.09,132.93,1982.11,8.35,10.62,10.17%
9608,11/22/82,134.22,137.49,133.74,134.22,1982.11,8.35,10.62,10.17%
9609,11/19/82,137.02,139.77,136.33,137.02,1982.11,8.35,10.62,10.17%
9610,11/18/82,138.34,139.6,136.68,138.34,1982.11,8.35,10.62,10.17%
9611,11/17/82,137.93,138.97,135.66,137.93,1982.11,8.35,10.62,10.17%
9612,11/16/82,135.42,137.28,132.98,135.42,1982.11,8.35,10.62,10.17%
9613,11/15/82,137.03,138.9,135.79,137.03,1982.11,8.35,10.62,10.17%
9614,11/12/82,139.53,142.74,138.76,139.53,1982.11,8.35,10.62,10.17%
9615,11/11/82,141.76,142.38,138.78,141.76,1982.11,8.35,10.62,10.17%
9616,11/10/82,141.16,144.16,141.61,141.16,1982.11,8.35,10.62,10.17%
9617,11/09/82,143.02,144.03,139.86,143.02,1982.11,8.35,10.62,10.17%
9618,11/08/82,140.44,142.02,138.33,140.44,1982.11,8.35,10.62,10.17%
9619,11/05/82,142.16,143.59,140.25,142.16,1982.11,8.35,10.62,10.17%
9620,11/04/82,141.85,143.71,143.11,141.85,1982.11,8.35,10.62,10.17%
9621,11/03/82,142.87,143.51,137.28,142.87,1982.11,8.35,10.62,10.17%
9622,11/02/82,137.49,139.31,135.72,137.49,1982.11,8.35,10.62,10.17%
9623,11/01/82,135.47,136.06,132.54,135.47,1982.11,8.35,10.62,10.17%
9624,10/29/82,133.71,134.82,131.67,133.71,1982.1,8.0,10.17,10.38%
9625,10/28/82,133.59,136.2,132.9,133.59,1982.1,8.0,10.17,10.38%
9626,10/27/82,135.28,136.95,133.56,135.28,1982.1,8.0,10.17,10.38%
9627,10/26/82,134.48,135.29,130.74,134.48,1982.1,8.0,10.17,10.38%
9628,10/25/82,133.32,136.97,132.54,133.32,1982.1,8.0,10.17,10.38%
9629,10/22/82,138.83,141.4,137.48,138.83,1982.1,8.0,10.17,10.38%
9630,10/21/82,139.06,144.38,136.76,139.06,1982.1,8.0,10.17,10.38%
9631,10/20/82,139.23,139.68,135.47,139.23,1982.1,8.0,10.17,10.38%
9632,10/19/82,136.58,138.81,134.93,136.58,1982.1,8.0,10.17,10.38%
9633,10/18/82,136.73,137.47,133.23,136.73,1982.1,8.0,10.17,10.38%
9634,10/15/82,133.57,135.3,132.05,133.57,1982.1,8.0,10.17,10.38%
9635,10/14/82,134.57,138.01,133.86,134.57,1982.1,8.0,10.17,10.38%
9636,10/13/82,136.71,137.14,134.25,136.71,1982.1,8.0,10.17,10.38%
9637,10/12/82,134.44,135.81,133.64,134.44,1982.1,8.0,10.17,10.38%
9638,10/11/82,134.47,135.48,132.63,134.47,1982.1,8.0,10.17,10.38%
9639,10/08/82,131.05,132.06,127.22,131.05,1982.1,8.0,10.17,10.38%
9640,10/07/82,128.81,139.27,126.8,128.81,1982.1,8.0,10.17,10.38%
9641,10/06/82,125.97,126.33,121.82,125.97,1982.1,8.0,10.17,10.38%
9642,10/05/82,121.98,123.42,121.0,121.98,1982.1,8.0,10.17,10.38%
9643,10/04/82,121.51,122.22,119.91,121.51,1982.1,8.0,10.17,10.38%
9644,10/01/82,121.97,122.46,119.13,121.97,1982.1,8.0,10.17,10.38%
9645,09/30/82,120.42,121.9,119.45,120.42,1982.09,7.4,9.39,9.98%
9646,09/29/82,121.63,123.47,120.71,121.63,1982.09,7.4,9.39,9.98%
9647,09/28/82,123.24,124.91,122.58,123.24,1982.09,7.4,9.39,9.98%
9648,09/27/82,123.62,124.2,122.08,123.62,1982.09,7.4,9.39,9.98%
9649,09/24/82,123.32,124.44,122.36,123.32,1982.09,7.4,9.39,9.98%
9650,09/23/82,123.81,124.92,122.21,123.81,1982.09,7.4,9.39,9.98%
9651,09/22/82,123.99,127.31,123.56,123.99,1982.09,7.4,9.39,9.98%
9652,09/21/82,124.88,125.27,122.16,124.88,1982.09,7.4,9.39,9.98%
9653,09/20/82,122.51,123.25,120.81,122.51,1982.09,7.4,9.39,9.98%
9654,09/17/82,122.55,124.27,121.82,122.55,1982.09,7.4,9.39,9.98%
9655,09/16/82,123.77,125.59,122.89,123.77,1982.09,7.4,9.39,9.98%
9656,09/15/82,124.29,124.69,122.06,124.29,1982.09,7.4,9.39,9.98%
9657,09/14/82,123.1,124.5,121.8,123.1,1982.09,7.4,9.39,9.98%
9658,09/13/82,122.24,122.66,119.6,122.24,1982.09,7.4,9.39,9.98%
9659,09/10/82,120.97,122.17,119.58,120.97,1982.09,7.4,9.39,9.98%
9660,09/09/82,121.97,123.85,121.0,121.97,1982.09,7.4,9.39,9.98%
9661,09/08/82,122.2,123.65,120.45,122.2,1982.09,7.4,9.39,9.98%
9662,09/07/82,121.37,123.3,120.39,121.37,1982.09,7.4,9.39,9.98%
9663,09/03/82,122.68,124.83,121.01,122.68,1982.09,7.4,9.39,9.98%
9664,09/02/82,120.28,120.9,117.16,120.28,1982.09,7.4,9.39,9.98%
9665,09/01/82,118.25,120.01,118.24,118.25,1982.09,7.4,9.39,9.98%
9666,08/31/82,119.51,120.45,117.11,119.51,1982.08,6.64,8.42,10.80%
9667,08/30/82,117.66,117.11,115.92,117.66,1982.08,6.64,8.42,10.80%
9668,08/27/82,117.11,118.89,115.94,117.11,1982.08,6.64,8.42,10.80%
9669,08/26/82,118.55,120.24,118.69,118.55,1982.08,6.64,8.42,10.80%
9670,08/25/82,117.58,118.78,114.56,117.58,1982.08,6.64,8.42,10.80%
9671,08/24/82,115.34,117.53,114.08,115.34,1982.08,6.64,8.42,10.80%
9672,08/23/82,116.11,116.69,111.98,116.11,1982.08,6.64,8.42,10.80%
9673,08/20/82,113.02,113.49,109.33,113.02,1982.08,6.64,8.42,10.80%
9674,08/19/82,109.16,110.67,107.35,109.16,1982.08,6.64,8.42,10.80%
9675,08/18/82,108.53,111.54,109.5,108.53,1982.08,6.64,8.42,10.80%
9676,08/17/82,109.04,109.33,104.32,109.04,1982.08,6.64,8.42,10.80%
9677,08/16/82,104.09,106.21,103.56,104.09,1982.08,6.64,8.42,10.80%
9678,08/13/82,103.85,104.27,101.88,103.85,1982.08,6.64,8.42,10.80%
9679,08/12/82,102.42,103.85,101.8,102.42,1982.08,6.64,8.42,10.80%
9680,08/11/82,102.6,102.88,102.51,102.6,1982.08,6.64,8.42,10.80%
9681,08/10/82,102.84,104.37,102.3,102.84,1982.08,6.64,8.42,10.80%
9682,08/09/82,103.08,103.76,101.44,103.08,1982.08,6.64,8.42,10.80%
9683,08/06/82,103.71,105.74,103.71,103.71,1982.08,6.64,8.42,10.80%
9684,08/05/82,105.16,106.35,104.23,105.16,1982.08,6.64,8.42,10.80%
9685,08/04/82,106.14,107.73,105.59,106.14,1982.08,6.64,8.42,10.80%
9686,08/03/82,107.83,110.05,107.41,107.83,1982.08,6.64,8.42,10.80%
9687,08/02/82,108.98,109.55,107.01,108.98,1982.08,6.64,8.42,10.80%
9688,07/30/82,107.09,108.46,106.59,107.09,1982.07,6.64,8.4,9.93%
9689,07/29/82,107.72,107.89,106.79,107.72,1982.07,6.64,8.4,9.93%
9690,07/28/82,107.73,109.5,107.09,107.73,1982.07,6.64,8.4,9.93%
9691,07/27/82,109.43,111.01,108.9,109.43,1982.07,6.64,8.4,9.93%
9692,07/26/82,110.36,111.53,109.73,110.36,1982.07,6.64,8.4,9.93%
9693,07/23/82,111.17,112.41,110.25,111.17,1982.07,6.64,8.4,9.93%
9694,07/22/82,111.47,112.58,110.21,111.47,1982.07,6.64,8.4,9.93%
9695,07/21/82,111.42,113.12,110.68,111.42,1982.07,6.64,8.4,9.93%
9696,07/20/82,111.54,112.24,109.69,111.54,1982.07,6.64,8.4,9.93%
9697,07/19/82,110.73,112.35,110.08,110.73,1982.07,6.64,8.4,9.93%
9698,07/16/82,111.07,112.14,109.5,111.07,1982.07,6.64,8.4,9.93%
9699,07/15/82,110.47,111.75,109.54,110.47,1982.07,6.64,8.4,9.93%
9700,07/14/82,110.44,111.0,108.44,110.44,1982.07,6.64,8.4,9.93%
9701,07/13/82,109.45,110.69,108.43,109.45,1982.07,6.64,8.4,9.93%
9702,07/12/82,109.57,110.84,108.1,109.57,1982.07,6.64,8.4,9.93%
9703,07/09/82,108.83,109.68,107.26,108.83,1982.07,6.64,8.4,9.93%
9704,07/08/82,107.53,108.08,105.12,107.53,1982.07,6.64,8.4,9.93%
9705,07/07/82,107.22,108.2,106.26,107.22,1982.07,6.64,8.4,9.93%
9706,07/06/82,107.29,108.27,106.18,107.29,1982.07,6.64,8.4,9.93%
9707,07/02/82,107.65,108.1,107.65,107.65,1982.07,6.64,8.4,9.93%
9708,07/01/82,108.71,109.58,108.76,108.71,1982.07,6.64,8.4,9.93%
9709,06/30/82,109.61,110.95,110.95,109.61,1982.06,6.69,8.45,9.45%
9710,06/29/82,110.21,110.27,109.0,110.21,1982.06,6.69,8.45,9.45%
9711,06/28/82,110.26,110.97,108.74,110.26,1982.06,6.69,8.45,9.45%
9712,06/25/82,109.14,110.44,108.5,109.14,1982.06,6.69,8.45,9.45%
9713,06/24/82,109.83,111.39,109.07,109.83,1982.06,6.69,8.45,9.45%
9714,06/23/82,110.14,110.54,107.61,110.14,1982.06,6.69,8.45,9.45%
9715,06/22/82,108.3,108.76,106.51,108.3,1982.06,6.69,8.45,9.45%
9716,06/21/82,107.2,108.39,106.33,107.2,1982.06,6.69,8.45,9.45%
9717,06/18/82,107.28,108.24,106.51,107.28,1982.06,6.69,8.45,9.45%
9718,06/17/82,107.6,108.87,106.96,107.6,1982.06,6.69,8.45,9.45%
9719,06/16/82,108.87,110.62,108.3,108.87,1982.06,6.69,8.45,9.45%
9720,06/15/82,109.69,110.34,108.57,109.69,1982.06,6.69,8.45,9.45%
9721,06/14/82,109.96,111.32,109.41,109.96,1982.06,6.69,8.45,9.45%
9722,06/11/82,111.24,112.19,110.12,111.24,1982.06,6.69,8.45,9.45%
9723,06/10/82,109.61,110.3,108.28,109.61,1982.06,6.69,8.45,9.45%
9724,06/09/82,108.99,110.14,108.07,108.99,1982.06,6.69,8.45,9.45%
9725,06/08/82,109.63,110.91,109.03,109.63,1982.06,6.69,8.45,9.45%
9726,06/07/82,110.12,111.05,108.85,110.12,1982.06,6.69,8.45,9.45%
9727,06/04/82,110.09,112.15,109.64,110.09,1982.06,6.69,8.45,9.45%
9728,06/03/82,111.86,113.05,110.98,111.86,1982.06,6.69,8.45,9.45%
9729,06/02/82,112.04,112.82,110.95,112.04,1982.06,6.69,8.45,9.45%
9730,06/01/82,111.68,112.75,110.96,111.68,1982.06,6.69,8.45,9.45%
9731,05/28/82,111.88,113.23,111.19,111.88,1982.05,7.19,9.07,8.98%
9732,05/27/82,112.66,113.69,111.99,112.66,1982.05,7.19,9.07,8.98%
9733,05/26/82,113.11,114.4,112.44,113.11,1982.05,7.19,9.07,8.98%
9734,05/25/82,114.4,116.06,114.06,114.4,1982.05,7.19,9.07,8.98%
9735,05/24/82,114.79,115.53,113.7,114.79,1982.05,7.19,9.07,8.98%
9736,05/21/82,114.89,115.75,113.99,114.89,1982.05,7.19,9.07,8.98%
9737,05/20/82,114.59,115.64,113.73,114.59,1982.05,7.19,9.07,8.98%
9738,05/19/82,114.89,116.46,114.37,114.89,1982.05,7.19,9.07,8.98%
9739,05/18/82,115.84,117.01,115.18,115.84,1982.05,7.19,9.07,8.98%
9740,05/17/82,116.71,118.2,116.25,116.71,1982.05,7.19,9.07,8.98%
9741,05/14/82,118.01,119.07,117.39,118.01,1982.05,7.19,9.07,8.98%
9742,05/13/82,118.22,119.76,117.7,118.22,1982.05,7.19,9.07,8.98%
9743,05/12/82,119.17,120.47,118.23,119.17,1982.05,7.19,9.07,8.98%
9744,05/11/82,119.42,120.13,117.86,119.42,1982.05,7.19,9.07,8.98%
9745,05/10/82,118.38,119.73,117.8,118.38,1982.05,7.19,9.07,8.98%
9746,05/07/82,119.47,120.55,118.21,119.47,1982.05,7.19,9.07,8.98%
9747,05/06/82,118.68,119.62,117.72,118.68,1982.05,7.19,9.07,8.98%
9748,05/05/82,117.67,118.74,116.66,117.67,1982.05,7.19,9.07,8.98%
9749,05/04/82,117.46,117.61,117.39,117.46,1982.05,7.19,9.07,8.98%
9750,05/03/82,116.81,117.39,115.36,116.81,1982.05,7.19,9.07,8.98%
9751,04/30/82,116.44,117.37,115.44,116.44,1982.04,7.26,9.14,8.53%
9752,04/29/82,116.13,117.42,115.56,116.13,1982.04,7.26,9.14,8.53%
9753,04/28/82,117.26,118.59,116.42,117.26,1982.04,7.26,9.14,8.53%
9754,04/27/82,118.0,117.7,115.68,118.0,1982.04,7.26,9.14,8.53%
9755,04/26/82,119.26,117.7,115.68,119.26,1982.04,7.26,9.14,8.53%
9756,04/23/82,118.64,117.7,115.68,118.64,1982.04,7.26,9.14,8.53%
9757,04/22/82,117.19,117.7,115.68,117.19,1982.04,7.26,9.14,8.53%
9758,04/21/82,115.72,117.7,115.68,115.72,1982.04,7.26,9.14,8.53%
9759,04/20/82,115.44,117.7,115.68,115.44,1982.04,7.26,9.14,8.53%
9760,04/19/82,116.7,117.7,115.68,116.7,1982.04,7.26,9.14,8.53%
9761,04/16/82,116.81,117.7,115.68,116.81,1982.04,7.26,9.14,8.53%
9762,04/15/82,116.35,116.86,115.02,116.35,1982.04,7.26,9.14,8.53%
9763,04/14/82,115.83,116.69,114.8,115.83,1982.04,7.26,9.14,8.53%
9764,04/13/82,115.99,117.12,115.16,115.99,1982.04,7.26,9.14,8.53%
9765,04/12/82,116.0,117.02,115.16,116.0,1982.04,7.26,9.14,8.53%
9766,04/08/82,116.22,116.94,114.94,116.22,1982.04,7.26,9.14,8.53%
9767,04/07/82,115.46,116.45,114.58,115.46,1982.04,7.26,9.14,8.53%
9768,04/06/82,115.36,115.92,113.7,115.36,1982.04,7.26,9.14,8.53%
9769,04/05/82,114.73,115.9,113.94,114.73,1982.04,7.26,9.14,8.53%
9770,04/02/82,115.12,115.79,113.65,115.12,1982.04,7.26,9.14,8.53%
9771,04/01/82,113.79,114.22,111.48,113.79,1982.04,7.26,9.14,8.53%
9772,03/31/82,111.96,113.17,111.32,111.96,1982.03,6.95,8.73,9.13%
9773,03/30/82,112.27,113.09,111.23,112.27,1982.03,6.95,8.73,9.13%
9774,03/29/82,112.3,112.82,110.9,112.3,1982.03,6.95,8.73,9.13%
9775,03/26/82,111.94,113.43,111.26,111.94,1982.03,6.95,8.73,9.13%
9776,03/25/82,113.21,114.26,112.02,113.21,1982.03,6.95,8.73,9.13%
9777,03/24/82,112.97,114.31,112.23,112.97,1982.03,6.95,8.73,9.13%
9778,03/23/82,113.55,114.51,112.29,113.55,1982.03,6.95,8.73,9.13%
9779,03/22/82,112.77,113.35,110.71,112.77,1982.03,6.95,8.73,9.13%
9780,03/19/82,110.61,111.59,109.64,110.61,1982.03,6.95,8.73,9.13%
9781,03/18/82,110.3,111.02,108.85,110.3,1982.03,6.95,8.73,9.13%
9782,03/17/82,109.08,110.1,108.11,109.08,1982.03,6.95,8.73,9.13%
9783,03/16/82,109.28,110.92,108.57,109.28,1982.03,6.95,8.73,9.13%
9784,03/15/82,109.45,109.99,107.47,109.45,1982.03,6.95,8.73,9.13%
9785,03/12/82,108.61,109.72,107.46,108.61,1982.03,6.95,8.73,9.13%
9786,03/11/82,109.36,110.87,108.38,109.36,1982.03,6.95,8.73,9.13%
9787,03/10/82,109.41,110.98,108.09,109.41,1982.03,6.95,8.73,9.13%
9788,03/09/82,108.83,109.88,106.17,108.83,1982.03,6.95,8.73,9.13%
9789,03/08/82,107.34,111.06,107.03,107.34,1982.03,6.95,8.73,9.13%
9790,03/05/82,109.34,110.9,108.31,109.34,1982.03,6.95,8.73,9.13%
9791,03/04/82,109.88,111.78,108.77,109.88,1982.03,6.95,8.73,9.13%
9792,03/03/82,110.92,111.55,111.16,110.92,1982.03,6.95,8.73,9.13%
9793,03/02/82,112.68,114.8,112.03,112.68,1982.03,6.95,8.73,9.13%
9794,03/01/82,113.31,114.32,111.86,113.31,1982.03,6.95,8.73,9.13%
9795,02/26/82,113.11,114.01,112.04,113.11,1982.02,7.18,9.01,8.14%
9796,02/25/82,113.21,114.86,112.44,113.21,1982.02,7.18,9.01,8.14%
9797,02/24/82,113.47,112.3,111.41,113.47,1982.02,7.18,9.01,8.14%
9798,02/23/82,111.51,112.46,110.03,111.51,1982.02,7.18,9.01,8.14%
9799,02/22/82,111.59,114.9,111.2,111.59,1982.02,7.18,9.01,8.14%
9800,02/19/82,113.22,114.58,112.33,113.22,1982.02,7.18,9.01,8.14%
9801,02/18/82,113.82,115.04,112.97,113.82,1982.02,7.18,9.01,8.14%
9802,02/17/82,113.69,115.09,112.97,113.69,1982.02,7.18,9.01,8.14%
9803,02/16/82,114.06,114.63,112.06,114.06,1982.02,7.18,9.01,8.14%
9804,02/12/82,114.38,115.39,114.38,114.38,1982.02,7.18,9.01,8.14%
9805,02/11/82,114.43,115.59,113.41,114.43,1982.02,7.18,9.01,8.14%
9806,02/10/82,114.66,115.62,113.45,114.66,1982.02,7.18,9.01,8.14%
9807,02/09/82,113.68,115.15,112.82,113.68,1982.02,7.18,9.01,8.14%
9808,02/08/82,114.63,117.04,114.2,114.63,1982.02,7.18,9.01,8.14%
9809,02/05/82,117.26,118.26,115.74,117.26,1982.02,7.18,9.01,8.14%
9810,02/04/82,116.42,117.49,114.88,116.42,1982.02,7.18,9.01,8.14%
9811,02/03/82,116.48,118.67,116.04,116.48,1982.02,7.18,9.01,8.14%
9812,02/02/82,118.01,119.15,116.91,118.01,1982.02,7.18,9.01,8.14%
9813,02/01/82,117.78,119.81,117.14,117.78,1982.02,7.18,9.01,8.14%
9814,01/29/82,120.4,121.38,118.64,120.4,1982.01,7.39,9.25,7.60%
9815,01/28/82,118.92,119.35,116.1,118.92,1982.01,7.39,9.25,7.60%
9816,01/27/82,115.74,116.6,114.38,115.74,1982.01,7.39,9.25,7.60%
9817,01/26/82,115.19,116.6,114.49,115.19,1982.01,7.39,9.25,7.60%
9818,01/25/82,115.41,115.93,113.63,115.41,1982.01,7.39,9.25,7.60%
9819,01/22/82,115.38,116.53,114.56,115.38,1982.01,7.39,9.25,7.60%
9820,01/21/82,115.75,116.92,114.6,115.75,1982.01,7.39,9.25,7.60%
9821,01/20/82,115.27,116.64,114.29,115.27,1982.01,7.39,9.25,7.60%
9822,01/19/82,115.97,118.15,115.52,115.97,1982.01,7.39,9.25,7.60%
9823,01/18/82,117.22,117.69,114.85,117.22,1982.01,7.39,9.25,7.60%
9824,01/15/82,116.33,117.14,115.1,116.33,1982.01,7.39,9.25,7.60%
9825,01/14/82,115.54,116.3,114.07,115.54,1982.01,7.39,9.25,7.60%
9826,01/13/82,114.88,116.85,115.3,114.88,1982.01,7.39,9.25,7.60%
9827,01/12/82,116.3,117.49,115.18,116.3,1982.01,7.39,9.25,7.60%
9828,01/11/82,116.78,120.34,116.47,116.78,1982.01,7.39,9.25,7.60%
9829,01/08/82,119.55,120.59,118.55,119.55,1982.01,7.39,9.25,7.60%
9830,01/07/82,118.93,119.86,117.7,118.93,1982.01,7.39,9.25,7.60%
9831,01/06/82,119.18,120.45,117.99,119.18,1982.01,7.39,9.25,7.60%
9832,01/05/82,120.05,122.61,119.57,120.05,1982.01,7.39,9.25,7.60%
9833,01/04/82,122.74,123.72,121.48,122.74,1982.01,7.39,9.25,7.60%
9834,12/31/81,122.55,123.42,121.57,122.55,1981.12,7.83,9.8,7.67%
9835,12/30/81,122.3,123.11,121.04,122.3,1981.12,7.83,9.8,7.67%
9836,12/29/81,121.67,122.9,121.12,121.67,1981.12,7.83,9.8,7.67%
9837,12/28/81,122.27,123.36,121.73,122.27,1981.12,7.83,9.8,7.67%
9838,12/24/81,122.54,122.37,122.24,122.54,1981.12,7.83,9.8,7.67%
9839,12/23/81,122.31,123.59,121.58,122.31,1981.12,7.83,9.8,7.67%
9840,12/22/81,122.88,124.17,122.19,122.88,1981.12,7.83,9.8,7.67%
9841,12/21/81,123.34,124.71,122.67,123.34,1981.12,7.83,9.8,7.67%
9842,12/18/81,124.0,124.87,122.56,124.0,1981.12,7.83,9.8,7.67%
9843,12/17/81,123.12,123.79,121.62,123.12,1981.12,7.83,9.8,7.67%
9844,12/16/81,122.42,123.66,121.73,122.42,1981.12,7.83,9.8,7.67%
9845,12/15/81,122.99,123.78,122.99,122.99,1981.12,7.83,9.8,7.67%
9846,12/14/81,122.78,124.37,122.17,122.78,1981.12,7.83,9.8,7.67%
9847,12/11/81,124.93,126.28,124.32,124.93,1981.12,7.83,9.8,7.67%
9848,12/10/81,125.71,126.54,124.6,125.71,1981.12,7.83,9.8,7.67%
9849,12/09/81,125.48,126.08,124.09,125.48,1981.12,7.83,9.8,7.67%
9850,12/08/81,124.82,125.75,123.52,124.82,1981.12,7.83,9.8,7.67%
9851,12/07/81,125.19,126.91,124.67,125.19,1981.12,7.83,9.8,7.67%
9852,12/04/81,126.26,127.32,125.12,126.26,1981.12,7.83,9.8,7.67%
9853,12/03/81,125.12,125.89,123.63,125.12,1981.12,7.83,9.8,7.67%
9854,12/02/81,124.69,126.45,124.16,124.69,1981.12,7.83,9.8,7.67%
9855,12/01/81,126.1,127.5,124.84,126.1,1981.12,7.83,9.8,7.67%
9856,11/30/81,126.35,126.97,124.18,126.35,1981.11,7.81,9.76,8.06%
9857,11/27/81,125.09,125.08,124.21,125.09,1981.11,7.81,9.76,8.06%
9858,11/25/81,124.05,125.29,123.07,124.05,1981.11,7.81,9.76,8.06%
9859,11/24/81,123.51,122.16,122.07,123.51,1981.11,7.81,9.76,8.06%
9860,11/23/81,121.6,123.11,120.76,121.6,1981.11,7.81,9.76,8.06%
9861,11/20/81,121.71,122.59,120.13,121.71,1981.11,7.81,9.76,8.06%
9862,11/19/81,120.71,121.67,119.42,120.71,1981.11,7.81,9.76,8.06%
9863,11/18/81,120.26,121.86,119.61,120.26,1981.11,7.81,9.76,8.06%
9864,11/17/81,121.15,121.78,119.5,121.15,1981.11,7.81,9.76,8.06%
